team,game_id,Decision_Score,win,pyth_strength
BOS,1164,51.48731901096207,1,0.463606032408299
CHC,8,55.8787354298436,1,0.5347156027016741
CHC,15,55.8787354298436,1,0.5347156027016741
CHC,36,54.81107257343891,1,0.5347156027016741
CHC,48,56.37862063442607,1,0.5347156027016741
CHC,61,55.037663383058565,0,0.5347156027016741
CHC,81,54.88450912668634,1,0.5347156027016741
CHC,102,54.53899941704699,0,0.5347156027016741
CHC,115,54.32380404507755,0,0.5347156027016741
CHC,129,55.8787354298436,1,0.5347156027016741
CHC,144,54.82479273327737,0,0.5347156027016741
CHC,163,55.28470061584178,1,0.5347156027016741
CHC,174,55.24609786255237,1,0.5347156027016741
CHC,184,55.8787354298436,1,0.5347156027016741
CHC,208,54.285201291788155,1,0.5347156027016741
CHC,217,55.037663383058565,0,0.5347156027016741
CHC,237,54.197777333005284,0,0.5347156027016741
CHC,249,55.037663383058565,1,0.5347156027016741
CHC,263,53.908483380825444,0,0.5347156027016741
CHC,288,54.26646794629524,0,0.5347156027016741
CHC,295,55.8787354298436,1,0.5347156027016741
CHC,320,55.8787354298436,1,0.5347156027016741
CHC,327,55.8787354298436,0,0.5347156027016741
CHC,348,54.26646794629524,0,0.5347156027016741
CHC,352,52.08511347631955,1,0.5347156027016741
CHC,374,55.8787354298436,1,0.5347156027016741
CHC,391,54.68328179899494,0,0.5347156027016741
CHC,406,55.13968083713964,1,0.5347156027016741
CHC,423,55.43672941083932,0,0.5347156027016741
CHC,433,54.454902897570776,0,0.5347156027016741
CHC,450,55.04528797433905,1,0.5347156027016741
CHC,467,55.99208815660037,0,0.5347156027016741
CHC,489,55.9394116488682,1,0.5347156027016741
CHC,497,55.037663383058565,0,0.5347156027016741
CHC,522,56.233600855723935,0,0.5347156027016741
CHC,541,51.50178302653376,1,0.5347156027016741
CHC,552,56.04275425553058,0,0.5347156027016741
CHC,565,54.40327068946331,0,0.5347156027016741
CHC,577,55.8787354298436,1,0.5347156027016741
CHC,592,56.233600855723935,1,0.5347156027016741
CHC,611,55.030341909007134,0,0.5347156027016741
CHC,618,55.04528797433905,1,0.5347156027016741
CHC,627,55.4313259539434,1,0.5347156027016741
CHC,635,55.444684386593806,1,0.5347156027016741
CHC,646,55.19881371629142,0,0.5347156027016741
CHC,658,55.037663383058565,1,0.5347156027016741
CHC,667,54.56318707378093,1,0.5347156027016741
CHC,682,55.8787354298436,1,0.5347156027016741
CHC,711,55.43672941083932,0,0.5347156027016741
CHC,723,55.883561150186495,0,0.5347156027016741
CHC,738,53.83334204868626,0,0.5347156027016741
CHC,751,54.81107257343891,1,0.5347156027016741
CHC,765,56.233600855723935,1,0.5347156027016741
CHC,780,55.86686126748769,0,0.5347156027016741
CHC,803,55.085614944500975,1,0.5347156027016741
CHC,811,50.8048002965244,1,0.5347156027016741
CHC,826,54.5544232639129,0,0.5347156027016741
CHC,850,54.81954434152834,1,0.5347156027016741
CHC,865,55.0925463911196,0,0.5347156027016741
CHC,875,50.35531385352707,0,0.5347156027016741
CHC,893,54.81954434152834,0,0.5347156027016741
CHC,907,55.88720719793303,1,0.5347156027016741
CHC,918,55.0925463911196,1,0.5347156027016741
CHC,937,51.43461804654074,1,0.5347156027016741
CHC,953,51.43461804654075,0,0.5347156027016741
CHC,966,50.36695519013605,1,0.5347156027016741
CHC,986,51.43461804654074,1,0.5347156027016741
CHC,1001,51.43461804654074,1,0.5347156027016741
CHC,1011,46.452376250548255,1,0.5347156027016741
CHC,1028,51.79078772240888,0,0.5347156027016741
CHC,1041,51.740930456599834,0,0.5347156027016741
CHC,1056,51.593551348268456,0,0.5347156027016741
CHC,1073,48.09753413028409,0,0.5347156027016741
CHC,1080,54.659062061366875,0,0.5347156027016741
CHC,1106,51.79078772240888,1,0.5347156027016741
CHC,1115,51.358510446367305,0,0.5347156027016741
CHC,1122,47.53266068817088,1,0.5347156027016741
CHC,1149,55.8787354298436,1,0.5347156027016741
CHC,1157,47.61228808939031,1,0.5347156027016741
CIN,11,54.32296169161173,0,0.5059294689366417
CIN,26,56.00628595142759,1,0.5059294689366417
CIN,55,54.07136052134335,1,0.5059294689366417
CIN,65,53.66717005435228,0,0.5059294689366417
CIN,79,57.077768273846814,0,0.5059294689366417
CIN,92,52.36204388425665,0,0.5059294689366417
CIN,109,53.56510852950062,0,0.5059294689366417
CIN,123,53.813978886681504,1,0.5059294689366417
CIN,131,52.82669254745054,1,0.5059294689366417
CIN,148,53.813978886681504,0,0.5059294689366417
CIN,161,51.32664460388448,1,0.5059294689366417
CIN,178,54.92408000314481,1,0.5059294689366417
CIN,193,54.64567969497801,1,0.5059294689366417
CIN,204,52.61053402079759,1,0.5059294689366417
CIN,225,54.39269662329834,0,0.5059294689366417
CIN,236,51.92817352722211,0,0.5059294689366417
CIN,244,54.03762000956834,0,0.5059294689366417
CIN,258,52.00167487805741,1,0.5059294689366417
CIN,284,54.18938651158303,1,0.5059294689366417
CIN,301,54.39269662329834,1,0.5059294689366417
CIN,314,51.695052813716686,1,0.5059294689366417
CIN,329,52.36204388425665,0,0.5059294689366417
CIN,350,53.66571744709287,0,0.5059294689366417
CIN,364,53.74129400428793,1,0.5059294689366417
