key_mlbam,name_first,name_last,team,at_bats,Throws,PAVE,PAVE_PLUS,Power_A_PLUS,Expected_Hits,Expected_Bases,Expected_HRs,Fastball_Rate,Breaking_Rate,Offspeed_Rate
680604,Blas,Castano,COL,97,R,0.321969696969697,1.3531897116356,0.9970327172470969,6.507533703409992,7.73227597145123,0.2721649484536082,0.6930704898446834,0.24342891278375148,0.0635005973715651
676254,Ryan,Walker,SF,146,R,0.3218790551869942,1.3528087579963224,1.1847130027304444,6.125398665261679,9.187790656831751,0.8537197049525816,0.6568628658359896,0.3431371341640105,0.0
687911,Bryan,King,HOU,237,L,0.32080320127392037,1.348287107480462,1.2886681468228882,6.535642947851377,9.993992749170456,0.95533497193888,0.7650116676133867,0.22964835933205732,0.0053399730545559965
669270,Joel,Kuhnel,SF,167,R,0.3184956499155954,1.3385888197641185,1.1141933125912415,6.3119606172270855,8.64089014279134,0.363625748502994,0.880058651996152,0.08361913780663781,0.03632221019721019
663574,Tony,Santillan,CIN,165,R,0.3184644282360832,1.3384575997894017,1.1683877312842827,5.43609243697479,9.061183473389356,0.8530182072829131,0.593366862443596,0.40663313755640396,0.0
686753,Drey,Jameson,AZ,85,R,0.3183713666496685,1.3380664760828227,1.123019512929774,6.186960784313726,8.709339869281045,0.16198039215686275,0.3743143790849673,0.38564607843137255,0.24003954248366016
686475,Tyler,Tolbert,KC,33,R,0.3182430213464696,1.3375270602761178,1.3989379273930798,6.140833333333333,10.849166666666667,1.4324999999999999,0.0,0.0,0.53
804668,Rafael,Flores,PIT,5,R,0.318,1.336505678485081,0.9020941460980401,6.996,6.996,0.0,0.0,0.7949999999999999,0.0
596142,Gary,Sánchez,MIL,10,R,0.318,1.336505678485081,0.9020941460980401,6.996,6.996,0.0,0.265,0.10600000000000001,0.42400000000000004
644433,Chadwick,Tromp,BAL,6,R,0.318,1.336505678485081,1.754071950746189,5.83,13.603333333333335,1.943333333333333,0.06625,0.0,0.46375
661527,Seth,Martinez,BOS,6,R,0.31799999999999995,1.3365056784850808,1.12761768262255,5.83,8.745,0.0,0.39749999999999996,0.32522727272727275,0.07227272727272727
622491,Luis,Castillo,CWS,556,R,0.3179229046258497,1.3361816583425123,1.541056892354221,6.446423946557041,11.95134018499486,1.2910587529976019,0.5916443493123072,0.21376134267361213,0.19459430801408062
671162,Connor,Thomas,KC,76,L,0.31778527007818047,1.3356032012528405,1.1285077635473915,6.277125506072874,8.751902834008098,0.6136842105263157,0.6103333119122594,0.18891170233275495,0.20075498575498577
608372,Tomoyuki,Sugano,COL,558,R,0.3166908495645486,1.3310035181361124,1.477712388337381,6.617998132552082,11.460085306533816,0.9493284851193841,0.508230845561836,0.287402328849798,0.20436682558836605
663423,Trent,Thornton,CHC,186,R,0.315800589913962,1.327261892103612,1.5779020868497693,6.214929280132383,12.237085283558931,1.6462567193550104,0.5920288131580055,0.4027259472957102,0.00524523954628432
663776,Patrick,Sandoval,BOS,249,L,0.31485717413516273,1.323296858941544,1.1106892177835217,6.108334094936638,8.613714878013441,0.4703687274537559,0.40476488059738835,0.3247024561195557,0.2705326632830559
676680,Tom,Cosgrove,WSH,70,L,0.31388720150816923,1.3192202113819467,1.5869386799675427,5.904348214285714,12.307166666666667,1.1647559523809523,0.35139472470887767,0.6486052752911223,0.0
552640,Andrew,Kittredge,BAL,198,R,0.31338728859792686,1.317119153384189,1.2958775202261053,6.631453470277,10.049903516962342,0.6018269530034236,0.5354069067763906,0.4645930932236095,0.0
675848,Juan,Mejia,COL,268,R,0.31272398082466735,1.3143313716057468,1.0243039152887086,5.711982845726015,7.943771969207521,0.37263142700424373,0.6053272796057108,0.3851845861616758,0.00948813423261348
695239,Robby,Ahlstrom,TEX,148,L,0.311132798573975,1.3076438743933099,1.684660257014392,6.236796296296297,13.065025650650648,1.882768643643644,0.5461148466236168,0.2768150590442274,0.17707009433215581
641778,Eric,Lauer,LAD,458,L,0.30923440032081034,1.29966519500532,1.4417621407712118,6.042752744436612,11.181280779244947,1.4435491232469275,0.6679266390729384,0.21021247521982583,0.12186088570723574
656986,Bennett,Sousa,HOU,108,L,0.30922640382317806,1.299631586940875,1.1490710409049503,5.8644517310646345,8.9113769742802,0.6748777029422192,0.30583432298564384,0.6941656770143562,0.0
686563,Jonathan,Cannon,CWS,18,R,0.30769230769230765,1.2931840140155595,1.0779741368467146,5.573333333333332,8.360000000000001,0.0,0.7478030303030303,0.16231060606060607,0.08988636363636364
678020,Seth,Halvorsen,LAD,118,R,0.3072113710349005,1.2911627103249421,1.5386697954533033,6.084471260132645,11.932827560795872,1.617117538688283,0.6417966596366488,0.280153464907339,0.07804987545601225
672442,Yovanny,Cruz,WSH,47,R,0.30642059553349876,1.2878392010544066,1.0665327992024356,5.481843225083987,8.27126913027249,0.6622500933184023,0.369272110306593,0.5647296130916821,0.06599827660172487
680736,Justin,Wrobleski,LAD,540,L,0.3058105719070666,1.2852753644483168,1.4769352554304467,6.1852260126347085,11.454058416945374,1.363386845039019,0.5810116456469075,0.37157187363038435,0.047416480722708126
476594,Robert,Stock,NYM,127,R,0.30533670632354837,1.2832837794067733,1.0334271765890934,6.022064082864262,8.014525489040867,0.3494562231793827,0.7727727040342071,0.1399629229410671,0.08726437302472578
663372,Ryan,Feltner,COL,471,R,0.3043102682829181,1.2789698162938314,1.243897347674243,5.911738234970193,9.646782303122531,0.5198294873073652,0.45117658640710134,0.3398969811618017,0.2089264324310969
681916,Dylan,Smith,SF,140,R,0.3043072149884729,1.2789569837612402,1.0431596061285728,6.004510383463731,8.09000328407225,0.5432595382980778,0.7120982830157122,0.233819289500805,0.05408242748348281
670032,Nicky,Lopez,TEX,7,R,0.3028571428571428,1.2728625509381721,0.8591372819981332,6.662857142857142,6.662857142857142,0.0,0.4195833333333333,0.0,0.11041666666666666
668674,Lucas,Erceg,KC,203,R,0.30269607843137253,1.2721856216311158,0.906607095420319,5.4533106040964485,7.030999222193415,0.36229841845994293,0.49395399766066783,0.1805246521134627,0.12052135022586949
682608,Peyton,Gray,TEX,235,R,0.30243079140626644,1.2710706605761388,1.4413239003944325,6.364714685650297,11.177882098864181,1.3117033008052046,0.46094826115112647,0.1549751536470689,0.38407658520180465
690279,Mason,Adams,COL,59,R,0.3018867924528302,1.2687843156379075,1.4905083961752077,5.966101694915254,11.559322033898308,1.4915254237288136,0.6563876651982378,0.28634361233480177,0.05726872246696035
623211,Huascar,Brazobán,CWS,247,R,0.3012425332694828,1.2660765921883481,1.2188914164650597,4.955345794774768,9.452854102284352,0.596117014778231,0.6431803870302248,0.0018348623853211008,0.354984750584454
623437,Justin,Topa,NYY,106,R,0.3010869565217391,1.2654227267581604,0.9978887941328667,5.780188679245284,7.738915094339623,0.24905660377358488,0.5771365796789526,0.3447493498340956,0.07811407048695185
640448,Kyle,Finnegan,DET,254,R,0.3004328522504892,1.2626736259001514,1.226871526072961,5.844537254827642,9.514742151395815,0.9852040308522214,0.46891106228018004,0.1825994491937353,0.3484894885260847
667297,Tommy,Nance,MIN,221,R,0.300065640239732,1.2611302896184378,1.2427270988016617,6.140787455026226,9.637706685962181,0.9948534583540348,0.23725653010138276,0.7627434698986173,0.0
671345,Jason,Foley,SF,84,R,0.29977289377289373,1.2598999207024448,1.0211624899680858,6.124788088581192,7.9194093107886205,0.1388095238095238,0.6115006753873182,0.25257130657789095,0.13592801803479074
685126,Brandon,Eisert,PIT,154,L,0.29967562953478444,1.2594911338894053,1.0976760526524538,6.355479059093517,8.512794033275961,0.4400344234079174,0.5933040690952389,0.3186993304457368,0.08799660045902431
543309,Kyle,Higashioka,TEX,16,R,0.2992063492063492,1.2575188199782257,1.3909863637839632,5.6,10.7875,0.8724999999999999,0.07160990712074303,0.0,0.45839009287925697
672629,Gerardo,Carrillo,AZ,79,R,0.2987962962962963,1.2557954299066376,0.8438505068586873,4.717908061292472,6.5443037974683556,0.0,0.6117745025182781,0.1358174605152558,0.252408036966466
678906,Kai-Wei,Teng,HOU,328,R,0.2986480700487231,1.2551724575117253,1.1030457197751946,5.449885362939651,8.554437348835854,0.2556281143456596,0.47797325851812633,0.4250360615906887,0.096990679891185
666277,George,Soriano,STL,261,R,0.2982507177525483,1.2535024461903521,1.1944114117334745,5.504608990468794,9.263004612801513,0.9973777859271803,0.3572855364051031,0.3239913803080387,0.3187230832868583
688297,Chris,Roycroft,ATH,152,R,0.29808159245006416,1.2527916382433535,1.162231302759987,6.034824561403509,9.013438596491227,0.7196842105263158,0.9223714033556351,0.06584004708634306,0.011788549558021963
593974,Wandy,Peralta,SD,281,L,0.29730382453632975,1.2495227978872228,1.2260938035721538,6.186319362066693,9.508710689337024,0.6805919335705812,0.5882417504287769,0.1125242902116686,0.2992339593595545
656849,David,Peterson,CHC,592,L,0.29650306235816387,1.2461573161317676,1.067563116411883,5.700063996772656,8.279259537070352,0.5889271954317613,0.5342023273067683,0.3085474420889517,0.15725023060428012
656638,Alex,Lange,KC,248,R,0.2963380062305296,1.2454636103083336,1.5112440414145596,5.808249972080398,11.720132936753606,1.6894752055732378,0.4463402554130368,0.33897220003176903,0.21468754455519415
676106,Emerson,Hancock,SEA,562,R,0.2960088274986946,1.2440801221186042,1.3837975139726826,6.123595302491103,10.731748398576512,1.1185354448398575,0.7588089622600747,0.19577895544384727,0.045412082296078
684665,Luke,Murphy,LAA,59,R,0.2956117078410312,1.2424110885415438,0.9319930596460142,5.610490227041443,7.227874688563708,0.5391281538407552,0.840811245899391,0.07691957902995204,0.08226917507065692
686780,Pedro,Pagés,STL,7,R,0.29547619047619045,1.2418415296495846,1.8047286301092864,6.50047619047619,13.996190476190476,2.4985714285714287,0.0,0.9246875,0.07531249999999999
656716,Zach,McKinstry,DET,15,R,0.2941666666666667,1.2363378000661258,1.3632725550196798,3.8091428571428576,10.57257142857143,2.2544761904761903,0.7768421052631579,0.0,0.22315789473684208
687287,Patrick,Monteverde,MIA,18,L,0.29411764705882354,1.2361317781031085,1.7335841382037807,6.111111111111112,13.444444444444446,1.222222222222222,0.4461538461538461,0.36923076923076925,0.18461538461538463
676620,Blake,Weiman,LAA,48,L,0.2939765731874145,1.2355388660583788,1.2636086914219111,6.467484610123119,9.799649452804378,0.6437921796625626,0.1948798959387195,0.7327030640265935,0.0724170400346871
694646,Chayce,McDermott,NYM,35,R,0.293715651135006,1.2344422503203727,1.3374522067690675,5.500596518177163,10.372327188940092,1.0274833589349717,0.7857033269488305,0.1737407685916621,0.04055590445950738
594027,Tyron,Guerrero,BOS,157,R,0.2932054407085377,1.232297913426671,0.8926836817811504,5.971995133682807,6.923019138029298,0.0840764331210191,0.8983011445684819,0.06441861778400752,0.03728023764751062
815083,Mitch,Farris,LAA,218,L,0.2930907583274923,1.2318159208056352,1.2989107535387203,5.639698267074414,10.073427115188583,0.47692150866462796,0.6056088555437806,0.15781863018748318,0.2365725142687362
664076,Garrett,Cleavinger,TB,174,L,0.29298187134502923,1.2313582853642044,1.1350797985248349,5.304997295469912,8.802870858688303,0.8856450304259635,0.48421240873171373,0.5157875912682862,0.0
669923,George,Kirby,SEA,664,R,0.2927887232680241,1.2305465133462614,1.2687560639102742,6.065086324360203,9.83956880943068,0.7531395789740669,0.5349058171776975,0.3738912485300146,0.09120293429228792
674444,Steven,Cruz,KC,225,R,0.2926450002573208,1.2299424673716266,1.062689942147245,5.8464,8.241466666666668,0.6519333333333333,0.8611004764381618,0.13889952356183824,0.0
670183,Garrett,Acton,MIN,49,R,0.2924812030075188,1.2292540524204296,1.244958688844125,5.364330079858029,9.655013309671695,0.8042590949423248,0.5930194805194805,0.36925100761307655,0.0377295118674429
681810,Austin,Warren,NYM,188,R,0.2921665875362869,1.2279317714020626,1.2569379313036393,5.683954386476246,9.747915786213932,0.8057710033517924,0.5334113205401256,0.4305135715473889,0.03607510791248549
669160,Dustin,May,MIL,556,R,0.2919267562955113,1.226923797140507,1.1920171710191496,5.714761053474649,9.24443658627139,0.7152499959136878,0.7024975918189825,0.2505230805140315,0.04697932766698597
687134,Bradley,Blalock,MIA,26,R,0.29166666666666663,1.2258306799522491,1.200173634141079,5.9230769230769225,9.307692307692308,0.8461538461538463,0.3508771929824561,0.5087719298245614,0.14035087719298245
808963,Roki,Sasaki,LAD,508,R,0.2915210922255315,1.2252188526968424,1.2846670911429214,5.683404942226371,9.962963409651824,0.8751016685893049,0.4132487974268032,0.2097882136399254,0.3769629889332714
669620,Brady,Basso,ATH,141,L,0.2910272676108477,1.2231433828801737,1.1757109522534994,6.2492740577338175,9.117977161855515,0.3959067656569969,0.6209532927293444,0.35282738717479784,0.02621932009585784
669276,Dylan,Lee,ATL,234,L,0.28876379052849643,1.2136303326484652,1.0901334717461437,5.980662393162393,8.454299145299146,0.16894871794871794,0.3957677413901463,0.48990913857842205,0.11432312003143165
700363,AJ,Smith-Shawver,ATL,102,R,0.2886005892255892,1.21294442237151,1.2785149910312121,5.4607399626517275,9.915252100840336,1.0212231559290383,0.46442677163333757,0.1442364125958602,0.39133681577080226
666157,Nick,Lodolo,CIN,396,L,0.2885636634705913,1.2127892290342868,1.3918468509238002,5.480467233065442,10.794173325679298,1.1446493723689246,0.5429686309881435,0.24914539947318545,0.2078859695386711
693821,Bryce,Elder,ATL,625,R,0.2880616729146822,1.2106794390074993,1.221092542679881,5.824425202246764,9.46992447023375,0.9980061488643094,0.657187856654876,0.14457658506154383,0.19823555828358014
670103,Raymond,Burgos,BOS,63,L,0.2880082366650776,1.2104548545702871,1.256020967845034,6.249438270897773,9.740804470411527,0.8463367319662428,0.6111388534256155,0.298331198695134,0.09052994787925063
663903,Brady,Singer,CIN,652,R,0.2875486610603194,1.2085233281380463,1.153886439249102,5.622635979207678,8.948721775775036,0.7699077828462717,0.6108731932080929,0.3891268067919071,0.0
695445,Chase,Lee,TOR,34,R,0.28734530175706646,1.2076686398878254,1.1971875561996752,5.393143605620386,9.284534412955466,1.2971302691116933,0.4095033488331564,0.28453648069519477,0.10096017047164879
695076,Rhett,Lowder,CIN,517,R,0.28714863785588074,1.2068420913950966,1.2717490014932562,5.7996074124914205,9.862779902664254,0.7598579584451238,0.5091270722249608,0.28152876878100774,0.20934415899403136
677958,Kumar,Rocker,TEX,589,R,0.2868656909312273,1.2056529084658223,1.2626816546499116,5.636716477176955,9.79246001555444,0.9114432342027762,0.59890303561807,0.37830881187067295,0.022788152511257074
685299,Tanner,Gordon,COL,398,R,0.2864171176174024,1.2037676229905272,1.2735788839061397,6.072019729796523,9.876971167972766,0.6727114676124551,0.5329831086454214,0.24572567866952025,0.22129121268505839
687239,Ben,Peoples,TEX,67,R,0.28634449602122014,1.2034624054569478,0.9799972303221526,5.0849734660033175,7.600160862354892,0.5220895522388059,0.5293832320162107,0.4191350050658561,0.05148176291793314
677944,Slade,Cecconi,CLE,502,R,0.28633598610154914,1.2034266395576907,1.427142246924471,6.048853579763785,11.067899290412313,1.429327424031684,0.6837123161400078,0.30269661010752535,0.01359107375246683
676604,Tyler,Zuber,MIA,144,R,0.28600247588594785,1.2020249467998796,1.4086286970437307,5.885172157224959,10.924321377257801,1.2209079946633825,0.4976660668129045,0.5023339331870955,0.0
640455,Sean,Manaea,NYM,572,L,0.2854926991171827,1.1998824325036082,1.3562323774884628,5.821365719272116,10.51797282351293,0.9044994096233925,0.6393022346840695,0.294912359185038,0.06578540613089245
678606,José,Ferrer,SEA,261,L,0.2853621540080063,1.1993337712466496,1.0459753234699338,5.653388067116595,8.111839983274177,0.41509054278152374,0.7049835611074808,0.12447573984582444,0.17054069904669467
669022,MacKenzie,Gore,TEX,676,L,0.2847696581554292,1.1968436012106494,1.0532763654335089,5.55292527260657,8.168461667161726,0.4107077867178175,0.5876399803769244,0.24908705080860988,0.16327296881446576
680570,Grayson,Rodriguez,LAA,362,R,0.28421067232708247,1.1944942687144917,1.2195393909049075,5.545100846873004,9.457879330749456,0.9343499608436189,0.5225489997927846,0.19321823719859538,0.28423276300862005
693308,Nick,Frasso,COL,63,R,0.28416108452950556,1.1942858587363625,0.9366528255004595,5.575264041514042,7.2640125152625155,0.0,0.672929972619432,0.06478769212517385,0.2622823352553942
676510,Nolan,Hoffman,KC,36,R,0.28344086021505377,1.1912588653840108,0.844079335740397,5.456862745098039,6.546078431372549,0.0,0.753657770800628,0.17616954474097335,0.07017268445839875
668964,Tobias,Myers,NYM,199,R,0.2833752900817274,1.1909832840773136,1.1283533499761147,6.026408829863604,8.750705312275665,0.4792067480258435,0.5676876445815291,0.09215961800818553,0.3401527374102853
605135,Chris,Bassitt,BAL,384,R,0.2832802075611564,1.1905836666915657,1.033401869715346,5.603522830018083,8.014329226943943,0.5281504294755877,0.6427366263394112,0.30930276641292725,0.04796060724766148
664954,Brett,Sullivan,COL,33,R,0.2832464846980976,1.1904419346224686,1.4105889636465923,5.9504761904761905,10.93952380952381,0.19999999999999998,0.16427355623100304,0.0,0.630726443768997
671096,Andrew,Abbott,CIN,655,L,0.2823856117351129,1.186823816372521,1.3752023806481202,5.660940415556487,10.6650906633515,1.2013959438475634,0.4776011656767866,0.3056911569595874,0.21670767736362603
687473,Ryan,Gusto,MIA,321,R,0.2822983731554515,1.1864571658784944,1.084995658863551,5.571449105710166,8.41445392616975,0.5793266387211295,0.530873560546007,0.34761536465425397,0.12151107479973908
804267,Zac,Thornton,NYM,265,L,0.28214562856498343,1.1858152035749774,1.3331432249892463,5.913149192155338,10.338909793802321,1.2253432922581609,0.6375450303346302,0.3158692387291525,0.04658573093621743
702193,Andrew,Morris,MIN,281,R,0.28205062205062204,1.185415905631779,1.161390424467831,5.803844973276818,9.006917343075084,0.43171407296764003,0.8716517660675149,0.03196931292309648,0.0963789210093886
678022,Jack,Perkins,ATH,467,R,0.28126246947018946,1.1821034200995124,1.2236086033100186,5.3693324012893635,9.489437245307814,1.0099880234720378,0.5106650644452502,0.3114849560809926,0.17784997947375739
606965,Chris,Devenski,NYM,32,R,0.28098471986417656,1.1809360807107285,1.3456946872806848,5.9125,10.436250000000001,1.1825,0.5113684210526316,0.11821052631578946,0.37042105263157893
681517,Kyle,Leahy,STL,555,R,0.28054551727207977,1.179090178954934,1.1860319724014248,5.855006355561911,9.198019646630756,0.7366951872507428,0.351876585457748,0.47596559033780333,0.17215782420444858
684442,Kohl,Drake,AZ,93,L,0.2804552845528455,1.1787109445472554,1.638708011985645,5.441973434535105,12.708652751423148,1.8433523086654016,0.49611417286672177,0.262427666023698,0.2414581611095802
668941,JoJo,Romero,MIL,200,L,0.27937500000000004,1.1741706727256904,1.2102709627324477,5.5072222222222225,9.386000000000001,0.9257777777777778,0.48636302874551823,0.36316467016227644,0.15047230109220536
623474,Jimmy,Herget,COL,191,R,0.2789500557326905,1.1723846965423605,1.2693625926828063,5.354439563783629,9.844272614805083,1.145358358002887,0.2938226450831269,0.6085082159833816,0.09766913893349155
675660,Shane,Drohan,MIL,479,L,0.2787075241073793,1.1713653729749371,1.1408917268791656,5.429885934730447,8.847944037516447,0.832697166686103,0.5876843799396028,0.34703859840022616,0.06527702166017113
700249,Cade,Povich,BAL,142,L,0.27865801656920075,1.1711573003148634,0.9867067705395587,5.419202004821724,7.652195279786829,0.474295267098084,0.5472714400549,0.36243273738378945,0.09029582256131058
680694,Kyle,Bradish,BAL,646,R,0.278053781297905,1.1686177912858453,1.2204536718527335,5.427624160955431,9.464969842907923,0.7604593333509744,0.5747956969902074,0.41285897798176907,0.012345325028023558
655889,Manuel,Rodríguez,TB,22,R,0.2777777777777778,1.1674577904307137,1.2894427474242998,5.0,10.0,0.9999999999999999,0.5208333333333334,0.4791666666666667,0.0
687765,Mitch,Spence,KC,55,R,0.2772463768115942,1.1652243929185853,1.2065745601898312,4.978666666666667,9.357333333333333,1.0346666666666668,0.2778301886792453,0.21799056603773587,0.03417924528301887
700241,Michael,McGreevy,STL,630,R,0.27722825071090457,1.1651482116717284,1.1755378856272711,5.607941438417472,9.116634980307913,0.6291599758324383,0.5002462223176259,0.30520812709634243,0.19454565058603165
678394,Brayan,Bello,BOS,444,R,0.2761367189350514,1.1605606694809274,0.8816835409861552,5.396214828753143,6.837709876978597,0.19381291471111828,0.6115100813392468,0.15394070433976934,0.23454921432098377
664353,José,Urquidy,CWS,130,R,0.2760425663678015,1.1601649605476778,1.1540293324445907,5.573795112208383,8.949829953674165,0.7035114704984882,0.39804454616121066,0.3130598017466206,0.2888956520921688
688642,Zach,Agnos,COL,347,R,0.2757937961993591,1.1591194173314485,1.0330182094291775,5.579094254118349,8.01135383089061,0.3021399420723841,0.6027865883948074,0.2820561375907781,0.11515727401441456
687931,Carson,Whisenhunt,SF,162,L,0.2744453781512605,1.1534522211734122,0.9833629205714126,5.272229710484486,7.626262759907017,0.48623533357222265,0.5030494909027448,0.172126992692776,0.3248235164044792
669461,Matthew,Liberatore,STL,601,L,0.2740568330792739,1.151819225277005,1.199183729152884,5.551424553250925,9.300015309313183,0.9906266449582938,0.37158419828397904,0.5355822485118182,0.0928335532042027
807739,Kade,Anderson,SEA,62,L,0.2737626262626263,1.1505827187326698,1.1443180459480615,5.331451612903226,8.874516129032259,0.9562903225806451,0.40675,0.422469387755102,0.17078061224489796
621074,Michael,Rucker,SEA,159,R,0.27335038986354776,1.1488501517884977,1.2282724821459146,5.511385779767616,9.525606969362737,1.0053272137124756,0.6956513350677944,0.2961131864465053,0.008235478485700174
622608,Antonio,Senzatela,MIL,282,R,0.27269985250204143,1.1461160421101333,0.9370073035555003,5.305340564031626,7.266761594705933,0.2971481321962845,0.9149573731274666,0.06574265934826683,0.01929996752426659
594580,Sam,Moll,CIN,248,L,0.2726109733986141,1.1457424967440035,1.0469921387530274,5.289071793709552,8.119725678743206,0.17453992596509782,0.4905882097883393,0.35411363940664625,0.1552981508050144
694795,Josh,Ekness,MIA,99,R,0.2724520967386174,1.1450747622840527,0.9202968112723898,5.064839538570881,7.137166912689301,0.46741785577606476,0.6307399914110838,0.36926000858891617,0.0
664849,Danny,Young,ATL,62,L,0.271625,1.1415986003726732,1.1917065524490238,4.4866820276497705,9.242027649769586,1.3970506912442398,0.36965625,0.4110625,0.01428125
682243,Bryce,Miller,SEA,412,R,0.2715366698002107,1.1412273619651256,1.206081672044611,5.383829736690958,9.353510843764061,0.9190190548779759,0.5446145101884179,0.2187825377510433,0.23660295206053886
623168,Tyler,Heineman,LAA,26,R,0.2715,1.1410732443669795,1.7487075382905584,5.881615384615385,13.561730769230769,2.306192307692308,0.5156750000000001,0.0,0.279325
681892,Kody,Funderburk,MIN,194,L,0.2711488095238095,1.1395972441605062,1.100437349226985,5.460158500295514,8.534208683752276,0.49875850822877943,0.7041617050169809,0.2412849943029684,0.05455330068005061
695611,Gage,Jump,ATH,418,L,0.2710778901277363,1.1392991807153285,1.0532407543779692,5.347373354283427,8.168185493166323,0.5589761517480234,0.5319973081551326,0.3656225648713708,0.10238012697349665
690925,Clayton,Beeter,WSH,197,R,0.2707147933138837,1.1377731399808824,1.1265350060800425,5.099760809227815,8.736603531489317,1.039097920646144,0.5026770120163992,0.4973229879836007,0.0
663623,Jake,Irvin,WSH,402,R,0.2702923976608187,1.135997875235949,1.0627034384656127,5.135862473347547,8.241571334503952,0.7592346105606421,0.5822862226942221,0.3079766692187945,0.10973710808698328
687570,Connor,Prielipp,MIN,457,L,0.269561027553419,1.13292403780949,1.0959710384948766,5.426397639646712,8.499571157262402,0.688970323657231,0.401656184264588,0.5131517518997775,0.08519206383563449
641743,Anthony,Kay,CWS,622,L,0.2691976159136623,1.1313966739096084,1.2070243333554536,5.324626508582787,9.360821453814221,0.8820380509624733,0.558619974663317,0.28867572408736575,0.15270430124931722
687312,Gabriel,Hughes,COL,244,R,0.26904998469775926,1.130776202342388,1.0341132925613674,5.34340329715528,8.019846516078667,0.49675572679274427,0.6072933574880273,0.2721556419177669,0.12055100059420584
660604,Alan,Rangel,PHI,122,R,0.2682767901061064,1.1275265829640295,1.1113981839324079,5.2970491803278685,8.619213114754098,0.40039344262295085,0.23334340728185643,0.21352283465610603,0.34813375806203756
687064,Brandon,Young,BAL,597,R,0.268079844210353,1.1266988492909833,1.2091397658545562,5.3404766783457065,9.377227242309509,0.9951135486769812,0.5507292820033031,0.274778099519492,0.17449261847720487
642376,Jefry,Yan,NYM,59,L,0.26803805237315875,1.1265232045497113,0.9651549719909777,4.721715042372882,7.4850548728813555,0.7693917372881356,0.6857572232967978,0.2200361229314421,0.09420665377176016
622761,Jorge,Mateo,ATL,12,R,0.2677922077922078,1.1254899571331525,0.6808257706400301,5.279999999999999,5.279999999999999,0.0,0.53,0.0,0.0
656786,Parker,Mushinski,COL,34,L,0.26753831417624524,1.1244228808455263,0.8085997948217726,5.029803921568627,6.270924369747899,0.0,0.40006466255566975,0.3727158273381295,0.022219510106200754
607067,Colin,Rea,CHC,567,R,0.2671592290976494,1.1228296438638525,1.1041461653061955,5.34399037999038,8.562971620971622,0.8284040404040403,0.5536848061805367,0.2715191334598355,0.17479606035962772
527048,Martín,Pérez,ATL,514,L,0.26711756116621993,1.122654519879682,1.0016614575220266,5.120212901795117,7.768173185842297,0.4978989787513345,0.61527393895356,0.06383782064057571,0.32088824040586433
579328,Yusei,Kikuchi,LAA,211,L,0.2666629339305711,1.1207437906908813,1.2971888102145486,5.353065003252485,10.060072948610724,1.0008200910696032,0.5110876452999069,0.36765813184419494,0.12125422285589814
663485,Cole,Sands,MIN,54,R,0.26625,1.119008292127839,1.2024769976813496,4.363333333333333,9.325555555555555,1.21,0.3685116199589884,0.06339883800410116,0.09808954203691045
696519,Samy,Natera,LAA,119,L,0.2660239541160594,1.1180582556263146,0.7511202657391106,4.984593837535014,5.82515406162465,0.10507002801120446,0.8081019107806138,0.18807755946665308,0.003820529752733142
646242,Jhonathan,Díaz,SEA,6,L,0.265,1.113754732070901,1.8793628043709165,5.83,14.575,2.915,0.477,0.2544,0.0636
660710,Rodolfo,Durán,SD,19,R,0.26499999999999996,1.1137547320709007,1.3452281126023404,5.523157894736842,10.432631578947369,1.2273684210526314,0.41222222222222227,0.01177777777777778,0.10600000000000001
679922,Carlos,Duran,KC,9,R,0.26499999999999996,1.1137547320709007,0.5011634144989111,3.8866666666666667,3.8866666666666667,0.0,0.5905714285714285,0.18171428571428572,0.022714285714285715
664129,Geoff,Hartlieb,ATH,85,R,0.2643857493857494,1.1111731300773193,0.843787314882892,5.172049019607844,6.543813725490196,0.1371764705882353,0.6247752247752247,0.3752247752247752,0.0
670059,Colin,Holderman,CLE,218,R,0.26425175400916384,1.110609967870724,0.8518519242455987,4.90764505903644,6.606357094544898,0.030275229357798167,0.5856793736107763,0.41432062638922373,0.0
669298,TJ,Shook,COL,36,R,0.2641323529411765,1.1101081433254967,1.3100738313830884,5.335555555555556,10.16,0.78,0.4390219388692651,0.18012459930171304,0.17585346182902178
695549,Jackson,Jobe,DET,124,R,0.26351381026742143,1.1075085024580156,1.2531790683341988,5.092625448028674,9.71876472094214,0.9548306024918929,0.5472571649515499,0.3445963823237201,0.10814645272473006
665152,Dean,Kremer,MIN,297,R,0.26351220331392744,1.107501748676664,1.243914955605582,5.26697199879344,9.646918857702982,0.9246670261248081,0.6142013201886465,0.14274575610301907,0.2430529237083344
676617,Riley,O'Brien,STL,243,R,0.2634478343865192,1.107231215855912,0.9774512887189498,5.234188397581255,7.580416351725875,0.29081821617535897,0.5680266894977263,0.4204367146699788,0.011536595832295011
573204,Caleb,Thielbar,CHC,188,L,0.26341993076268816,1.1071139411650301,1.110460750017882,5.223146592841442,8.611943044668408,1.0086190431753141,0.3633243879679175,0.6366756120320826,0.0
572955,Pierce,Johnson,CIN,179,R,0.26275399831649837,1.1043151282850927,0.9945480820517634,5.182111237783512,7.7130069096778655,0.3917908480321386,0.3248996375082238,0.6751003624917762,0.0
