key_mlbam,name,metric,age,value,n_comparables,n_with_next_season,projected_value_mean,projected_value_p25,projected_value_p75
666152,David Hamilton,OBP,28,0.3114754098360656,25.0,18.0,0.31980381391334534,0.3045496482527967,0.330110855752332
666152,David Hamilton,SLG,28,0.32727272727272727,25.0,15.0,0.3433279885241264,0.3128542975333231,0.37812709030100333
666152,David Hamilton,OPS,28,0.6387481371087929,25.0,11.0,0.6717748405951339,0.6176881044947646,0.7103047166024121
666160,Mickey Moniak,AVG,28,0.2777777777777778,25.0,22.0,0.281421001393305,0.2695602218700476,0.30007326546413193
666160,Mickey Moniak,OBP,28,0.32342007434944237,25.0,18.0,0.3263551160056305,0.3148050634677082,0.3427850085935099
666160,Mickey Moniak,SLG,28,0.5555555555555556,25.0,20.0,0.5158458963852504,0.47699671129903687,0.5496434042132657
666160,Mickey Moniak,OPS,28,0.878975629904998,25.0,23.0,0.8332348834851963,0.7734055193492184,0.8928529737904944
666176,Jo Adell,AVG,27,0.23990498812351543,25.0,18.0,0.2542147330142863,0.23847813979392926,0.27799706128093576
666176,Jo Adell,OBP,27,0.28888888888888886,25.0,12.0,0.30724342979613345,0.2842351976093517,0.3211763240069461
666176,Jo Adell,SLG,27,0.39667458432304037,25.0,19.0,0.4029490690910865,0.36979528105482307,0.4274990437332653
666176,Jo Adell,OPS,27,0.6855634732119292,25.0,21.0,0.7067367877198244,0.651314831002331,0.7321330582185573
666182,Bo Bichette,AVG,28,0.2562358276643991,25.0,20.0,0.26810079730188585,0.24198841054073011,0.2880050626476892
666182,Bo Bichette,OBP,28,0.3050847457627119,25.0,17.0,0.3273838174055835,0.30095238095238097,0.3474320241691843
666182,Bo Bichette,SLG,28,0.36507936507936506,25.0,15.0,0.3889291338219111,0.35827199116672803,0.41049165338374666
666182,Bo Bichette,OPS,28,0.6701641108420769,25.0,20.0,0.7091637951615084,0.6681056816729685,0.7572219528612654
666397,Edouard Julien,AVG,27,0.21304347826086956,25.0,12.0,0.25137738329109277,0.22104196708269105,0.27224169460530323
666397,Edouard Julien,OBP,27,0.31954887218045114,25.0,18.0,0.3199984512504137,0.3053480352526674,0.3319508172139751
666397,Edouard Julien,SLG,27,0.3,25.0,16.0,0.33738863034437233,0.28549102353193617,0.38157696807621594
666397,Edouard Julien,OPS,27,0.6195488721804512,25.0,12.0,0.6661938284602876,0.596834597262182,0.743939099420025
666969,Adolis García,AVG,33,0.19480519480519481,25.0,5.0,0.20597841000747913,0.2,0.21782178217821782
666969,Adolis García,OBP,33,0.2734375,25.0,11.0,0.27838973771182257,0.2663595239931118,0.2931670735420871
666969,Adolis García,SLG,33,0.329004329004329,25.0,14.0,0.34157579835256185,0.3134040853700114,0.3502772848269743
666969,Adolis García,OPS,33,0.602441829004329,25.0,13.0,0.652049101594187,0.6143752867410919,0.6923031008445997
668227,Randy Arozarena,AVG,31,0.28272251308900526,25.0,20.0,0.28796370908491764,0.27276989701970944,0.30091162264479354
668227,Randy Arozarena,OBP,31,0.38009049773755654,25.0,22.0,0.3650656024685707,0.34356940770484834,0.3835357559269335
668227,Randy Arozarena,SLG,31,0.4581151832460733,25.0,22.0,0.42755698709398565,0.37893889679935616,0.46516901482297074
668227,Randy Arozarena,OPS,31,0.8382056809836298,25.0,19.0,0.7764950884343673,0.7474558548864016,0.8211533622542248
668709,JJ Bleday,AVG,28,0.22602739726027396,25.0,12.0,0.25357794851613297,0.24438168416995856,0.2662333678102484
668709,JJ Bleday,OBP,28,0.33724340175953077,25.0,19.0,0.32643847600784087,0.3101587877531274,0.33959236965566075
668709,JJ Bleday,SLG,28,0.4657534246575342,25.0,19.0,0.44092682956813894,0.39791065330616393,0.4635884583253004
668709,JJ Bleday,OPS,28,0.802996826417065,25.0,20.0,0.7955153130300346,0.7251898640467409,0.8346471068358492
668715,Spencer Steer,AVG,28,0.23823529411764705,25.0,17.0,0.23826846912336902,0.21627906976744185,0.2523364485981308
668715,Spencer Steer,OBP,28,0.32020997375328086,25.0,21.0,0.32453370287802946,0.3016759776536313,0.3493282149712092
668715,Spencer Steer,SLG,28,0.42058823529411765,25.0,21.0,0.4158006563594495,0.39709443099273606,0.44
668715,Spencer Steer,OPS,28,0.7407982090473986,25.0,21.0,0.7317081214231939,0.6610995310057322,0.7718114365411437
668804,Bryan Reynolds,AVG,31,0.2682926829268293,25.0,20.0,0.26516260242175355,0.2418469973131944,0.28538912133891214
668804,Bryan Reynolds,OBP,31,0.37888198757763975,25.0,23.0,0.3622171506054115,0.3431469786285546,0.3837236533957845
668804,Bryan Reynolds,SLG,31,0.45121951219512196,25.0,19.0,0.42442523466757925,0.37473155158376553,0.4600454840805718
668804,Bryan Reynolds,OPS,31,0.8301014997727617,25.0,23.0,0.7927932504644457,0.7544125467583483,0.8232568611988701
668885,Austin Martin,AVG,27,0.23921568627450981,25.0,19.0,0.2665924394046317,0.2524914765276685,0.2861767279090114
668885,Austin Martin,OBP,27,0.3576158940397351,25.0,20.0,0.3439554109746624,0.32180702218340823,0.3620137788074625
668885,Austin Martin,SLG,27,0.3176470588235294,25.0,11.0,0.3622407649994402,0.33476839671529934,0.39361702127659576
668885,Austin Martin,OPS,27,0.6752629528632645,25.0,18.0,0.6938843903213665,0.6468123426142811,0.7384587827045795
668901,Mark Vientos,AVG,26,0.2109704641350211,25.0,13.0,0.23994028768702266,0.22437673130193905,0.26
668901,Mark Vientos,OBP,26,0.25793650793650796,25.0,15.0,0.30125298130890504,0.2800173654180104,0.3197647341616213
668901,Mark Vientos,SLG,26,0.3881856540084388,25.0,22.0,0.39353271996497663,0.3537320908314933,0.421506708243614
668901,Mark Vientos,OPS,26,0.6461221619449468,25.0,19.0,0.6877998605782488,0.6385439374803437,0.7016046771694588
668904,Royce Lewis,AVG,27,0.21660649819494585,25.0,19.0,0.25333212857555776,0.24565363315992617,0.2653644266004373
668904,Royce Lewis,OBP,27,0.2977346278317152,25.0,20.0,0.315203883614842,0.29190814113936525,0.33458621094015195
668904,Royce Lewis,SLG,27,0.3935018050541516,25.0,21.0,0.4068223017195417,0.3801369863013699,0.4386422976501306
668904,Royce Lewis,OPS,27,0.6912364328858669,25.0,19.0,0.7544579658625395,0.710873387779238,0.7921096185222589
668930,Brice Turang,AVG,26,0.270935960591133,25.0,19.0,0.2713178362180444,0.250240870989498,0.28395364141561863
668930,Brice Turang,OBP,26,0.3620689655172414,25.0,22.0,0.3510014630965986,0.3317238185596819,0.36948523522187215
668930,Brice Turang,SLG,26,0.46551724137931033,25.0,24.0,0.4475056043346008,0.40023842123905035,0.4789265799256506
668930,Brice Turang,OPS,26,0.8275862068965517,25.0,24.0,0.7733360753947408,0.7123388025608539,0.8503015683915258
668939,Adley Rutschman,AVG,28,0.25101214574898784,25.0,15.0,0.2566119572261785,0.2370733701205804,0.28103743315508023
668939,Adley Rutschman,OBP,28,0.33691756272401435,25.0,16.0,0.3281428318032786,0.3130423492752939,0.3517718983144515
668939,Adley Rutschman,SLG,28,0.4331983805668016,25.0,23.0,0.43163585036598173,0.405674078525641,0.45870513996608564
668939,Adley Rutschman,OPS,28,0.770115943290816,25.0,18.0,0.7156447434371681,0.6746943353720539,0.7800970829301037
669003,Garrett Mitchell,AVG,27,0.267515923566879,25.0,20.0,0.26230752997576323,0.24418118882788256,0.2760403026334934
669003,Garrett Mitchell,OBP,27,0.3611111111111111,25.0,22.0,0.3510159209182846,0.3188302588959592,0.37323676602144407
669003,Garrett Mitchell,SLG,27,0.43630573248407645,25.0,20.0,0.42373323215653924,0.37364730486713815,0.47937356760886174
669003,Garrett Mitchell,OPS,27,0.7974168435951876,25.0,21.0,0.7786934110039324,0.6964460902456038,0.8238425038731654
669016,Brandon Marsh,AVG,28,0.2794871794871795,25.0,21.0,0.27463487840073836,0.26038781163434904,0.2937625754527163
669016,Brandon Marsh,OBP,28,0.31630170316301703,25.0,20.0,0.3216850754501297,0.30448157718997704,0.344937652844589
669016,Brandon Marsh,SLG,28,0.4512820512820513,25.0,21.0,0.4249148223125219,0.36822429906542054,0.475
669016,Brandon Marsh,OPS,28,0.7675837544450683,25.0,19.0,0.7160445432905901,0.6423860078577576,0.7856739759501061
669065,Kyle Stowers,AVG,28,0.23692307692307693,25.0,13.0,0.2657850859684009,0.24324324324324326,0.273224043715847
669065,Kyle Stowers,OBP,28,0.32054794520547947,25.0,22.0,0.32663324925525167,0.30228828717695677,0.3534335839598997
669065,Kyle Stowers,SLG,28,0.4646153846153846,25.0,24.0,0.44171128293307776,0.42273081039011573,0.47999417588817705
669065,Kyle Stowers,OPS,28,0.785163329820864,25.0,21.0,0.7842640512136873,0.7415682414698163,0.812679448887176
669127,Shea Langeliers,AVG,28,0.2632978723404255,25.0,19.0,0.2603458886922181,0.2408348503236246,0.27642868706491824
669127,Shea Langeliers,OBP,28,0.32929782082324455,25.0,16.0,0.324477270995958,0.29712824800617443,0.3490179706418294
669127,Shea Langeliers,SLG,28,0.4973404255319149,25.0,23.0,0.4438551373964012,0.40444463333900016,0.47782913165266105
669127,Shea Langeliers,OPS,28,0.8266382463551594,25.0,23.0,0.8273715512614348,0.7750584222782965,0.8763775007979251
669224,Austin Wells,AVG,26,0.16203703703703703,25.0,7.0,0.21795758485218045,0.2100970017636684,0.23051388235770015
669224,Austin Wells,OBP,26,0.2581967213114754,25.0,14.0,0.2937116479505715,0.2708885941644562,0.3146129141311697
669224,Austin Wells,SLG,26,0.27314814814814814,25.0,11.0,0.3230407707513324,0.2907683982683983,0.3681018175836829
669224,Austin Wells,OPS,26,0.5313448694596236,25.0,14.0,0.6207533079446259,0.6039062877251437,0.6368227345560156
669236,Jeremiah Jackson,AVG,26,0.24537037037037038,25.0,19.0,0.2556371093226037,0.2436256702992562,0.2672767609539656
669236,Jeremiah Jackson,OBP,26,0.27232142857142855,25.0,13.0,0.31111268829353605,0.29296235679214405,0.34299516908212563
669236,Jeremiah Jackson,SLG,26,0.3888888888888889,25.0,19.0,0.39784343454687615,0.35854792376677,0.451007326007326
669236,Jeremiah Jackson,OPS,26,0.6612103174603174,25.0,15.0,0.681760669132174,0.6313973805136696,0.7310149723823711
669357,Nolan Gorman,AVG,26,0.19402985074626866,25.0,11.0,0.22733118491125123,0.20707234764405463,0.262381772333706
669357,Nolan Gorman,OBP,26,0.2767857142857143,25.0,13.0,0.3085155101296947,0.29493087557603687,0.3188405797101449
669357,Nolan Gorman,SLG,26,0.31840796019900497,25.0,14.0,0.33388543225242645,0.3324226699226699,0.35104485219164117
669357,Nolan Gorman,OPS,26,0.5951936744847193,25.0,16.0,0.6211780873660434,0.5844909055365634,0.6809742174949129
669364,Xavier Edwards,AVG,26,0.28780487804878047,25.0,22.0,0.2824007607006192,0.25769713073064643,0.30572997406391605
669364,Xavier Edwards,OBP,26,0.3665943600867679,25.0,24.0,0.3581432206365858,0.33845441067457377,0.3757244110902648
669364,Xavier Edwards,SLG,26,0.3951219512195122,25.0,18.0,0.38829968368095935,0.33809642255561667,0.4445769520461963
669364,Xavier Edwards,OPS,26,0.7617163113062801,25.0,22.0,0.7332572549498202,0.6848776497695681,0.7782852873014982
669394,Jake Burger,AVG,30,0.23469387755102042,25.0,16.0,0.25679711222021545,0.23734346224677716,0.27647247390701757
669394,Jake Burger,OBP,30,0.29577464788732394,25.0,18.0,0.31711950306050457,0.2949694710109688,0.3388867952969551
669394,Jake Burger,SLG,30,0.42091836734693877,25.0,20.0,0.4001865507714836,0.3651157510674909,0.42900055032407974
669394,Jake Burger,OPS,30,0.7166930152342628,25.0,20.0,0.7033505104241466,0.6637840458152957,0.7267462578263612
669477,Casey Schmitt,AVG,27,0.2713178294573643,25.0,21.0,0.26366669024350875,0.25092936802973975,0.285132382892057
669477,Casey Schmitt,OBP,27,0.30198019801980197,25.0,19.0,0.30149705768375645,0.2891303947562233,0.3127279323315449
669477,Casey Schmitt,SLG,27,0.48320413436692505,25.0,24.0,0.4511903241574711,0.42675440350566474,0.4845223713730463
669477,Casey Schmitt,OPS,27,0.785184332386727,25.0,19.0,0.7828459104594468,0.7621986932117695,0.8206508190552462
669707,Jared Triolo,AVG,28,0.24107142857142858,25.0,21.0,0.24834521626946843,0.2404692082111437,0.26436781609195403
669707,Jared Triolo,OBP,28,0.3172690763052209,25.0,19.0,0.31572867258639126,0.30163887291546865,0.33305036785512165
669707,Jared Triolo,SLG,28,0.3080357142857143,25.0,14.0,0.33377034257976673,0.2827427184466019,0.37748643761301987
669707,Jared Triolo,OPS,28,0.6253047905909352,25.0,17.0,0.6596586933240919,0.6191591653027824,0.714461591403974
670042,Luke Raley,AVG,31,0.22519083969465647,25.0,12.0,0.23384500381137507,0.21602150779208135,0.24732498736877562
670042,Luke Raley,OBP,31,0.2826855123674912,25.0,14.0,0.3244700392495359,0.30269449843169705,0.35018975332068314
670042,Luke Raley,SLG,31,0.4389312977099237,25.0,19.0,0.42716568116965187,0.3917394206140193,0.46807140228192856
670042,Luke Raley,OPS,31,0.7216168100774148,25.0,15.0,0.6820021841596663,0.629623928451378,0.7284341317938468
670541,Yordan Álvarez,AVG,29,0.3249370277078086,25.0,23.0,0.2957938293335367,0.2750634343523105,0.31509492685963275
670541,Yordan Álvarez,OBP,29,0.4148471615720524,25.0,21.0,0.38430597574182396,0.3627906976744186,0.4065180102915952
670541,Yordan Álvarez,SLG,29,0.6423173803526449,25.0,24.0,0.5700001358284454,0.535284052019165,0.6213298095928023
670541,Yordan Álvarez,OPS,29,1.0571645419246973,25.0,21.0,0.9271457238486046,0.876933957131977,0.9866152746262161
670623,Isaac Paredes,AVG,27,0.2578125,25.0,15.0,0.2566889631408191,0.24121024104977892,0.2754168201498801
670623,Isaac Paredes,OBP,27,0.3581081081081081,25.0,21.0,0.3553715936456118,0.3311036789297659,0.36363636363636365
670623,Isaac Paredes,SLG,27,0.4270833333333333,25.0,23.0,0.4213958132424423,0.3952073227976842,0.46714480622441834
670623,Isaac Paredes,OPS,27,0.7851914414414414,25.0,19.0,0.7828459104594468,0.7621986932117695,0.8206508190552462
670764,Taylor Walls,AVG,29,0.21153846153846154,25.0,13.0,0.24289480381305478,0.22015915119363394,0.25653206650831356
670764,Taylor Walls,OBP,29,0.3050847457627119,25.0,18.0,0.32294300585298186,0.29821106821106824,0.34297530061748455
670764,Taylor Walls,SLG,29,0.28076923076923077,25.0,11.0,0.3288331953880477,0.275494071146245,0.3689238397325058
670764,Taylor Walls,OPS,29,0.5858539765319426,25.0,11.0,0.6181158122217768,0.5986086129065948,0.6633542960716727
670770,TJ Friedl,AVG,30,0.1650485436893204,25.0,11.0,0.22066976350519846,0.20378500237304226,0.2333437249487842
670770,TJ Friedl,OBP,30,0.25217391304347825,25.0,11.0,0.2817807153142769,0.2639223287764402,0.3069366930944454
670770,TJ Friedl,SLG,30,0.24757281553398058,25.0,10.0,0.3226304044531236,0.2862420618872214,0.34552304964539005
670770,TJ Friedl,OPS,30,0.49974672857745883,25.0,14.0,0.5782819518769092,0.5321392337788378,0.5976236240870596
671056,Iván Herrera,AVG,26,0.24390243902439024,25.0,21.0,0.25111422966622027,0.24247491638795987,0.26434426229508196
671056,Iván Herrera,OBP,26,0.35684647302904565,25.0,20.0,0.35100871980145026,0.33658769063180827,0.3633135512178658
671056,Iván Herrera,SLG,26,0.3804878048780488,25.0,18.0,0.38543912267428415,0.34062320299022425,0.4217898964463445
671056,Iván Herrera,OPS,26,0.7373342779070944,25.0,23.0,0.7382242053282247,0.6750075959207312,0.7904282308232892
671218,Heliot Ramos,AVG,26,0.2640845070422535,25.0,20.0,0.25209205019471426,0.23192100328176277,0.26726000210755557
671218,Heliot Ramos,OBP,26,0.30333333333333334,25.0,14.0,0.3193886604392387,0.3020477066154423,0.34603035610040866
671218,Heliot Ramos,SLG,26,0.426056338028169,25.0,20.0,0.44169197832335183,0.4009061981184283,0.4749258879668507
671218,Heliot Ramos,OPS,26,0.7293896713615023,25.0,17.0,0.7024934949365446,0.6349152351942475,0.7871048225599948
671277,Luis García,AVG,26,0.28291316526610644,25.0,25.0,0.26237011693265144,0.24907063197026022,0.2780952380952381
671277,Luis García,OBP,26,0.3136729222520107,25.0,20.0,0.319018769415666,0.30295671099079013,0.33181716483245677
671277,Luis García,SLG,26,0.5602240896358543,25.0,24.0,0.4930697120481781,0.4494868035190616,0.5247216599190283
671277,Luis García,OPS,26,0.8738970118878651,25.0,23.0,0.8058438137238172,0.7526958314649789,0.8282442000756005
671289,Tyler Freeman,AVG,27,0.25101214574898784,25.0,15.0,0.25595439139639253,0.2370733701205804,0.2747796206550802
671289,Tyler Freeman,OBP,27,0.32234432234432236,25.0,19.0,0.33522265339774043,0.3143189694402633,0.35623811814288003
671289,Tyler Freeman,SLG,27,0.31983805668016196,25.0,16.0,0.31719651808282573,0.2906666666666667,0.34504023133014833
671289,Tyler Freeman,OPS,27,0.6421823790244843,25.0,19.0,0.6713280196549968,0.6353419958198268,0.7001866389483901
671732,Lawrence Butler,AVG,25,0.20848056537102475,25.0,14.0,0.25697258526285094,0.25444908249297404,0.28217751631741667
671732,Lawrence Butler,OBP,25,0.30434782608695654,25.0,17.0,0.31161776043874156,0.2975206611570248,0.33126934984520123
671732,Lawrence Butler,SLG,25,0.3250883392226148,25.0,15.0,0.33925372258662073,0.31028022157054413,0.35824288974230534
671732,Lawrence Butler,OPS,25,0.6294361653095714,25.0,14.0,0.7140498348952322,0.6772348805452224,0.752074092758331
671739,Michael Harris,AVG,25,0.2892768079800499,25.0,21.0,0.2864306594655735,0.2691029900332226,0.30728241563055064
671739,Michael Harris,OBP,25,0.3198090692124105,25.0,21.0,0.324079705254169,0.3076923076923077,0.35093696763202725
671739,Michael Harris,SLG,25,0.4912718204488778,25.0,23.0,0.4607855359337811,0.42912235760711415,0.4873850360427542
671739,Michael Harris,OPS,25,0.8110808896612882,25.0,22.0,0.7860251967276337,0.7357800393509518,0.827025022478951
671976,Tristan Peters,AVG,26,0.265993265993266,25.0,20.0,0.2593732361809147,0.24025909293736766,0.2830604462474645
671976,Tristan Peters,OBP,26,0.32507739938080493,25.0,18.0,0.31494964576840156,0.3034491612461486,0.32940092566167434
671976,Tristan Peters,SLG,26,0.4175084175084175,25.0,23.0,0.41702727973504905,0.3847576766555679,0.44988168438413134
671976,Tristan Peters,OPS,26,0.7425858168892224,25.0,20.0,0.7437507257193606,0.6565848518014981,0.8164697553663676
672275,Patrick Bailey,AVG,27,0.19138755980861244,25.0,11.0,0.2190894023192909,0.20261605869428348,0.24492914592110304
672275,Patrick Bailey,OBP,27,0.24888888888888888,25.0,13.0,0.2792719871359971,0.2654320987654321,0.29705215419501135
672275,Patrick Bailey,SLG,27,0.2966507177033493,25.0,13.0,0.30169610800510227,0.275049115913556,0.33941605839416056
672275,Patrick Bailey,OPS,27,0.5455396065922382,25.0,13.0,0.6377088641737182,0.5980227385071676,0.6748941979522185
672515,Gabriel Moreno,AVG,26,0.3016949152542373,25.0,22.0,0.2777634607616333,0.26344600340136054,0.2888319828772359
672515,Gabriel Moreno,OBP,26,0.39233038348082594,25.0,21.0,0.36557518101160164,0.3438735177865613,0.3821022727272727
672515,Gabriel Moreno,SLG,26,0.4440677966101695,25.0,23.0,0.4351818929823232,0.4016061066592982,0.4698002014148773
672515,Gabriel Moreno,OPS,26,0.8363981800909954,25.0,21.0,0.8011874002474244,0.7426603916514418,0.857427942275176
672580,Maikel García,AVG,26,0.26119402985074625,25.0,19.0,0.27069097615757726,0.24822209635293746,0.28412606097386234
672580,Maikel García,OBP,26,0.3219178082191781,25.0,21.0,0.31938755149436343,0.3026315789473684,0.3333333333333333
672580,Maikel García,SLG,26,0.373134328358209,25.0,17.0,0.4198773305602761,0.3675564681724846,0.4692982456140351
672580,Maikel García,OPS,26,0.6950521365773871,25.0,23.0,0.7221829698469179,0.6634290285481649,0.7696029054871769
672640,Otto Lopez,AVG,27,0.32175925925925924,25.0,22.0,0.3059305608523577,0.27724725967476327,0.33069121518893463
672640,Otto Lopez,OBP,27,0.3616557734204793,25.0,19.0,0.3524906960702993,0.3253803596127247,0.37783387783387784
672640,Otto Lopez,SLG,27,0.48148148148148145,25.0,21.0,0.44374239001134796,0.41155234657039713,0.4783783783783784
672640,Otto Lopez,OPS,27,0.8431372549019607,25.0,25.0,0.7964250418300445,0.7503991962251287,0.8593208014385803
672695,Geraldo Perdomo,AVG,26,0.23821989528795812,25.0,19.0,0.2528143089608793,0.2354296661193213,0.2767242837807354
672695,Geraldo Perdomo,OBP,26,0.3590308370044053,25.0,20.0,0.3475765891059147,0.32333870147482624,0.36540821982895155
672695,Geraldo Perdomo,SLG,26,0.36649214659685864,25.0,17.0,0.3938103532664347,0.32482993197278914,0.4222222222222222
672695,Geraldo Perdomo,OPS,26,0.725522983601264,25.0,21.0,0.7199794745748258,0.6767186293564791,0.7849137898106202
672724,Oswald Peraza,AVG,26,0.23636363636363636,25.0,18.0,0.25269487918911493,0.2433727665515745,0.26502435492364407
672724,Oswald Peraza,OBP,26,0.2832764505119454,25.0,12.0,0.3025411059551955,0.29023867809057524,0.32896791895314476
672724,Oswald Peraza,SLG,26,0.36727272727272725,25.0,16.0,0.36062488238908186,0.31767976278724985,0.4052398381814679
672724,Oswald Peraza,OPS,26,0.6505491777846726,25.0,14.0,0.7034375326035163,0.6687547847276318,0.7102120210717697
673237,Yainer Diaz,AVG,27,0.2561576354679803,25.0,22.0,0.2593274996248555,0.23794049565372227,0.2692647135620659
673237,Yainer Diaz,OBP,27,0.2843601895734597,25.0,18.0,0.3110081378132286,0.29720399755874277,0.32282499371385465
673237,Yainer Diaz,SLG,27,0.4187192118226601,25.0,22.0,0.41675598128100133,0.37155584886982346,0.45410838312897717
673237,Yainer Diaz,OPS,27,0.7030794013961198,25.0,16.0,0.677315403257215,0.6513183889119161,0.700867259768893
673548,Seiya Suzuki,AVG,31,0.2704225352112676,25.0,19.0,0.2662366229019298,0.2457328986797133,0.2803242010698121
673548,Seiya Suzuki,OBP,31,0.36049382716049383,25.0,19.0,0.3435571708527993,0.3228754733657927,0.3592666175689794
673548,Seiya Suzuki,SLG,31,0.4732394366197183,25.0,24.0,0.44210632302025404,0.39502852907207253,0.487423267606123
673548,Seiya Suzuki,OPS,31,0.8337332637802122,25.0,23.0,0.79180617903433,0.7520402233145238,0.836991127801142
673962,Josh Jung,AVG,28,0.2937853107344633,25.0,22.0,0.27578679720241184,0.25190677966101693,0.2898915269575157
673962,Josh Jung,OBP,28,0.3638676844783715,25.0,21.0,0.35093667354913005,0.3333333333333333,0.37025796661608495
673962,Josh Jung,SLG,28,0.4406779661016949,25.0,21.0,0.4246598212939773,0.3937621832358674,0.45266781411359724
673962,Josh Jung,OPS,28,0.8045456505800663,25.0,21.0,0.7589589756121699,0.721926139569879,0.7985610936964099
676356,Jonny DeLuca,AVG,27,0.2634146341463415,25.0,18.0,0.24965107157795843,0.22925828970331588,0.26801190254788915
676356,Jonny DeLuca,OBP,27,0.29767441860465116,25.0,17.0,0.31686116551961824,0.2910284463894967,0.3342776203966006
676356,Jonny DeLuca,SLG,27,0.43902439024390244,25.0,21.0,0.4041925493131572,0.38857142857142857,0.4214876033057851
676356,Jonny DeLuca,OPS,27,0.7366988088485535,25.0,17.0,0.7595184179019548,0.6909965034965035,0.8481959616021185
676391,Ernie Clement,AVG,30,0.291866028708134,25.0,20.0,0.2852567855907614,0.2637989515880358,0.3046770917509337
676391,Ernie Clement,OBP,30,0.3195402298850575,25.0,17.0,0.32199284979083354,0.29747899159663865,0.3353658536585366
676391,Ernie Clement,SLG,30,0.41866028708133973,25.0,22.0,0.4281581025671203,0.38966322807570153,0.4692601928657268
676391,Ernie Clement,OPS,30,0.7382005169663972,25.0,19.0,0.7132390310938304,0.6786681146550293,0.7771800796885406
676475,Alec Burleson,AVG,27,0.2843601895734597,25.0,18.0,0.27477588759213717,0.26278593376579035,0.28501800180018
676475,Alec Burleson,OBP,27,0.3463203463203463,25.0,19.0,0.32558506835495965,0.31691828420800383,0.34430644533885857
676475,Alec Burleson,SLG,27,0.4597156398104265,25.0,21.0,0.4411789388756886,0.40096618357487923,0.4594594594594595
676475,Alec Burleson,OPS,27,0.8060359861307729,25.0,22.0,0.7686730073495636,0.7235058316951951,0.8205597302515995
676609,José Caballero,AVG,29,0.2403846153846154,25.0,10.0,0.2627696902177191,0.2410854561777578,0.28145399836801305
676609,José Caballero,OBP,29,0.29464285714285715,25.0,18.0,0.29515673349272314,0.28158045577345353,0.3101780794962613
676609,José Caballero,SLG,29,0.375,25.0,18.0,0.37498258610448626,0.34737781730335293,0.3938425907439205
676609,José Caballero,OPS,29,0.6696428571428572,25.0,15.0,0.6597753434818598,0.634848132111957,0.6988483928654369
677587,Brayan Rocchio,AVG,25,0.26052631578947366,25.0,18.0,0.2675989749483972,0.24655017921146954,0.2824519951995199
677587,Brayan Rocchio,OBP,25,0.3245192307692308,25.0,23.0,0.3312013491276464,0.31135892950496646,0.3507370246500681
677587,Brayan Rocchio,SLG,25,0.3868421052631579,25.0,18.0,0.4062307126453695,0.3616428533489138,0.45201697199757934
677587,Brayan Rocchio,OPS,25,0.7113613360323887,25.0,18.0,0.6943389538010616,0.6480442297733069,0.735269788613791
677594,Julio Rodríguez,AVG,25,0.2518891687657431,25.0,17.0,0.2706950752539159,0.2561576354679803,0.2918552036199095
677594,Julio Rodríguez,OBP,25,0.3125,25.0,18.0,0.3121658591509797,0.3072166469893743,0.33270878949854027
677594,Julio Rodríguez,SLG,25,0.41309823677581864,25.0,19.0,0.41280054693078966,0.361611898062034,0.44992387832472613
677594,Julio Rodríguez,OPS,25,0.7255982367758187,25.0,21.0,0.7264698132396985,0.6914285539245717,0.7778792000915343
677649,Ezequiel Duran,AVG,27,0.26571428571428574,25.0,22.0,0.2568539899858504,0.22802051671732523,0.2819902997721031
677649,Ezequiel Duran,OBP,27,0.3236842105263158,25.0,18.0,0.323713206441822,0.30997850423530415,0.3317459391677116
677649,Ezequiel Duran,SLG,27,0.44,25.0,23.0,0.43141079563866686,0.3899439349256246,0.4515316566098859
677649,Ezequiel Duran,OPS,27,0.7636842105263157,25.0,21.0,0.7575794959626074,0.6914178609969897,0.8185550082101807
677800,Wilyer Abreu,AVG,27,0.2457831325301205,25.0,20.0,0.25433772303360896,0.24570623068393613,0.26254918395380783
677800,Wilyer Abreu,OBP,27,0.31808278867102396,25.0,17.0,0.33241520195686475,0.31362467866323906,0.35177865612648224
677800,Wilyer Abreu,SLG,27,0.42891566265060244,25.0,20.0,0.4289013099355194,0.39279735557825446,0.46193279276469673
677800,Wilyer Abreu,OPS,27,0.7469984513216263,25.0,22.0,0.7372932060492499,0.6837434327710505,0.7788908722520866
677942,Blaze Alexander,AVG,27,0.31221719457013575,25.0,22.0,0.29048119729978844,0.2700563649345798,0.30644125643547176
677942,Blaze Alexander,OBP,27,0.36666666666666664,25.0,24.0,0.35651009101448644,0.3414585967130215,0.37492984068906304
677942,Blaze Alexander,SLG,27,0.43891402714932126,25.0,20.0,0.41388836049196714,0.39591156190840093,0.4327435965893921
677942,Blaze Alexander,OPS,27,0.805580693815988,25.0,24.0,0.798478540859718,0.7612695376878574,0.8683659265804142
677951,Bobby Witt,AVG,26,0.2791327913279133,25.0,21.0,0.269766945022408,0.24876847290640394,0.29118773946360155
677951,Bobby Witt,OBP,26,0.3464373464373464,25.0,21.0,0.33925085404116917,0.32894736842105265,0.3541666666666667
677951,Bobby Witt,SLG,26,0.44986449864498645,25.0,21.0,0.4495224016535555,0.4085510688836104,0.4984520123839009
677951,Bobby Witt,OPS,26,0.7963018450823329,25.0,22.0,0.79041707398558,0.7282252031817719,0.8494497404738716
678246,Miguel Vargas,AVG,26,0.2376237623762376,25.0,20.0,0.2584333572649374,0.23555907956002428,0.27513023055073216
